scenario_id,transformer_kva,base_load_kw,feeder_length_km,cable_type,r1,x1,r0,x0,phase_balance_class,num_chargers_installed,num_chargers_active,charger_power_kw,total_active_power_kw,total_reactive_power_kvar,total_losses_kw,transformer_loading_pct,parkingbus_voltage_kv,min_bus_voltage_pu,overload_flag,undervoltage_flag,compatibility_class,recommended_max_active_chargers,recommended_max_power_per_charger_kw,charger_total_kw,load_ratio
case_011425,400,250,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,10,9,50.0,241.524,81.338,146.185,60.381,0.058385,0.252813,0,1,not_compatible,0,0.0,450.0,0.60381
case_011426,250,250,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,29,7.4,446.342,165.564,34.519,178.537,0.19882,0.860915,1,1,not_compatible,0,0.0,214.60000000000002,1.7853679999999998
case_011427,500,120,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,30,22,22.0,337.702,103.717,141.844,67.54,0.105257,0.455775,0,1,not_compatible,0,0.0,484.0,0.675404
case_011428,100,120,0.5,C_weak,0.35,0.12,0.7,0.24,balanced,40,36,7.4,252.316,97.688,83.01,252.316,0.148664,0.643732,1,1,not_compatible,0,0.0,266.40000000000003,2.52316
case_011429,100,50,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,28,7.4,243.748,91.353,14.675,243.748,0.198132,0.857938,1,1,not_compatible,3,0.0,207.20000000000002,2.43748
case_011430,400,180,1.0,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,37,50.0,327.787,116.318,266.488,81.947,0.027226,0.117892,0,1,not_compatible,0,0.0,1850.0,0.8194674999999999
case_011431,100,50,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,40,28,50.0,646.067,391.624,272.832,646.067,0.112269,0.486141,1,1,not_compatible,0,0.0,1400.0,6.46067
case_011432,400,180,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,20,18,22.0,517.038,165.575,76.655,129.259,0.192714,0.834475,1,1,not_compatible,0,0.0,396.0,1.292595
case_011433,250,20,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,40,35,22.0,473.978,170.988,169.772,189.591,0.116226,0.503272,1,1,not_compatible,0,0.0,770.0,1.895912
case_011434,500,250,0.2,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,39,11.0,505.347,162.993,134.549,101.069,0.143429,0.621066,1,1,not_compatible,0,0.0,429.0,1.010694
case_011435,500,120,0.5,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,25,22.0,528.422,177.134,113.017,105.684,0.152712,0.661261,1,1,not_compatible,0,0.0,550.0,1.0568440000000001
case_011436,400,120,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,40,29,7.4,343.901,99.05,9.301,85.975,0.22219,0.96211,0,0,conditional,25,3.7,214.60000000000002,0.8597525
case_011437,250,180,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,30,18,7.4,322.262,107.568,9.062,128.905,0.220797,0.956078,1,0,not_compatible,2,0.0,133.20000000000002,1.289048
case_011438,160,250,1.0,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,39,11.0,404.998,184.814,134.718,253.124,0.118832,0.514557,1,1,not_compatible,0,0.0,429.0,2.5312375
case_011439,160,180,0.05,A_strong,0.1,0.05,0.2,0.1,balanced,20,17,22.0,540.864,217.672,19.189,338.04,0.211931,0.917686,1,1,not_compatible,0,0.0,374.0,3.3804000000000003
case_011440,250,250,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,30,26,7.4,386.844,145.81,57.68,154.738,0.181084,0.784115,1,1,not_compatible,0,0.0,192.4,1.547376
case_011441,100,250,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,30,21,7.4,191.642,76.064,94.707,191.642,0.11275,0.48822,1,1,not_compatible,0,0.0,155.4,1.91642
case_011442,250,120,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,20,12,50.0,340.936,126.093,167.32,136.374,0.113019,0.489386,1,1,not_compatible,0,0.0,600.0,1.3637439999999998
case_011443,500,250,0.5,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,28,22.0,627.967,230.945,159.539,125.593,0.139729,0.605045,1,1,not_compatible,0,0.0,616.0,1.2559339999999999
case_011444,160,180,0.5,B_medium,0.2,0.08,0.4,0.16,balanced,10,9,22.0,298.43,111.822,66.029,186.519,0.174104,0.753892,1,1,not_compatible,0,0.0,198.0,1.8651875
case_011445,500,250,1.0,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,29,50.0,665.159,286.461,345.477,133.032,0.068125,0.294988,1,1,not_compatible,0,0.0,1450.0,1.330318
case_011446,100,180,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,24,7.4,327.526,144.988,23.071,327.526,0.193714,0.838805,1,1,not_compatible,0,0.0,177.60000000000002,3.2752600000000003
case_011447,160,250,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,19,7.4,256.857,96.886,85.87,160.536,0.133173,0.576654,1,1,not_compatible,0,0.0,140.6,1.6053562500000003
case_011448,400,250,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,29,50.0,679.593,304.265,357.912,169.898,0.076876,0.332881,1,1,not_compatible,0,0.0,1450.0,1.6989824999999998
case_011449,500,180,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,40,34,22.0,521.011,179.956,205.009,104.202,0.102912,0.445622,1,1,not_compatible,0,0.0,748.0,1.042022
case_011450,400,120,0.2,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,24,50.0,862.463,323.318,252.565,215.616,0.123976,0.536832,1,1,not_compatible,0,0.0,1200.0,2.1561575
case_011451,250,20,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,10,8,11.0,111.64,27.98,3.64,44.656,0.221095,0.957369,0,0,compatible,9,11.0,88.0,0.44656
case_011452,500,50,0.5,B_medium,0.2,0.08,0.4,0.16,balanced,40,22,11.0,257.275,71.162,45.204,51.455,0.184755,0.800013,0,1,not_compatible,0,0.0,242.0,0.51455
case_011453,250,180,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,20,14,7.4,262.146,87.998,34.723,104.858,0.196429,0.850562,1,1,not_compatible,0,0.0,103.60000000000001,1.048584
case_011454,500,80,0.05,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,40,36,11.0,485.952,133.671,20.081,97.19,0.213877,0.926113,0,1,conditional,21,3.7,396.0,0.971904
case_011455,400,50,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,10,5,22.0,162.149,42.432,2.149,40.537,0.226277,0.979806,0,0,compatible,10,22.0,110.0,0.4053725
case_011456,100,50,0.2,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,10,7.4,125.172,39.968,5.734,125.172,0.210842,0.912973,1,1,not_compatible,3,0.0,74.0,1.25172
case_011457,500,120,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,40,30,11.0,212.89,65.765,109.012,42.578,0.110625,0.47902,0,1,not_compatible,0,0.0,330.0,0.42578
case_011458,400,120,1.0,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,10,9,50.0,227.623,72.723,127.813,56.906,0.07164,0.310209,0,1,not_compatible,0,0.0,450.0,0.5690575
case_011459,160,120,0.2,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,10,9,11.0,216.863,74.013,15.133,135.539,0.204897,0.88723,1,1,not_compatible,0,0.0,99.0,1.35539375
case_011460,160,120,0.05,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,10,9,7.4,190.476,64.908,3.876,119.047,0.220023,0.952729,1,0,not_compatible,0,0.0,66.60000000000001,1.190475
case_011461,250,120,0.05,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,32,7.4,361.926,113.946,19.179,144.77,0.209698,0.908019,1,1,not_compatible,9,0.0,236.8,1.4477039999999999
case_011462,400,50,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,39,50.0,544.365,195.801,372.584,136.091,0.04724,0.204554,1,1,not_compatible,0,0.0,1950.0,1.3609125
case_011463,400,20,0.05,A_strong,0.1,0.05,0.2,0.1,balanced,10,8,11.0,108.528,25.915,0.528,27.132,0.22899,0.991555,0,0,compatible,10,22.0,88.0,0.27132
case_011464,100,250,0.2,A_strong,0.1,0.05,0.2,0.1,balanced,40,29,22.0,635.773,385.761,91.368,635.773,0.17243,0.746644,1,1,not_compatible,0,0.0,638.0,6.35773
case_011465,160,250,0.2,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,20,16,50.0,678.059,336.857,173.508,423.787,0.129739,0.561788,1,1,not_compatible,0,0.0,800.0,4.23786875
case_011466,100,180,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,20,20,50.0,407.301,199.329,235.547,407.301,0.067733,0.293292,1,1,not_compatible,0,0.0,1000.0,4.07301
case_011467,250,180,0.05,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,31,22.0,807.008,333.185,44.036,322.803,0.196405,0.850457,1,1,not_compatible,0,0.0,682.0,3.2280320000000002
case_011468,250,250,0.2,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,39,50.0,879.286,397.334,441.707,351.715,0.070495,0.305254,1,1,not_compatible,0,0.0,1950.0,3.5171439999999996
case_011469,400,180,0.05,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,20,7.4,337.413,105.307,9.413,84.353,0.219814,0.951822,0,0,conditional,17,3.7,148.0,0.8435325
case_011470,250,80,0.05,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,36,7.4,351.66,108.871,8.238,140.664,0.216989,0.939591,1,1,not_compatible,15,0.0,266.40000000000003,1.4066400000000001
case_011471,160,50,0.5,A_strong,0.1,0.05,0.2,0.1,balanced,40,35,50.0,856.536,512.563,336.639,535.335,0.120953,0.523742,1,1,not_compatible,0,0.0,1750.0,5.35335
case_011472,400,180,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,40,37,22.0,534.182,192.681,218.008,133.546,0.097681,0.422971,1,1,not_compatible,0,0.0,814.0,1.335455
case_011473,250,120,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,30,30,11.0,271.984,94.175,104.897,108.793,0.137746,0.596457,1,1,not_compatible,0,0.0,330.0,1.087936
case_011474,400,180,1.0,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,22,22.0,318.298,112.412,149.728,79.574,0.08546,0.370054,0,1,not_compatible,0,0.0,484.0,0.795745
case_011475,500,120,0.05,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,30,23,22.0,630.817,185.671,34.465,126.163,0.208246,0.901731,1,1,not_compatible,8,7.4,506.0,1.261634
case_011476,250,20,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,31,22.0,433.599,166.132,144.863,173.44,0.120441,0.521524,1,1,not_compatible,0,0.0,682.0,1.734396
case_011477,100,180,0.05,C_weak,0.35,0.12,0.7,0.24,balanced,40,29,22.0,625.019,351.655,76.943,625.019,0.179759,0.778378,1,1,not_compatible,0,0.0,638.0,6.25019
case_011478,500,180,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,10,7,50.0,299.653,100.907,126.316,59.931,0.119781,0.518668,0,1,not_compatible,0,0.0,350.0,0.599306
case_011479,160,120,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,10,8,7.4,182.462,61.704,3.262,114.039,0.223205,0.966507,1,0,not_compatible,0,0.0,59.2,1.1403874999999999
case_011480,400,50,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,30,27,7.4,253.558,67.509,17.903,63.39,0.212719,0.921102,0,1,conditional,12,3.7,199.8,0.633895
case_011481,250,180,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,19,11.0,307.977,107.188,70.104,123.191,0.160329,0.694246,1,1,not_compatible,0,0.0,209.0,1.231908
case_011482,400,50,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,30,25,11.0,305.396,88.35,35.968,76.349,0.188196,0.814914,0,1,not_compatible,1,0.0,275.0,0.76349
case_011483,250,50,0.5,C_weak,0.35,0.12,0.7,0.24,balanced,20,11,50.0,339.551,110.673,142.143,135.82,0.125438,0.543162,1,1,not_compatible,0,0.0,550.0,1.358204
case_011484,250,250,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,10,9,50.0,583.296,219.93,103.405,233.318,0.183122,0.792939,1,1,not_compatible,0,0.0,450.0,2.333184
case_011485,160,250,1.0,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,10,11.0,280.251,116.566,60.897,175.157,0.162763,0.704785,1,1,not_compatible,0,0.0,110.0,1.75156875
case_011486,100,80,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,9,22.0,223.8,87.749,41.248,223.8,0.162379,0.703122,1,1,not_compatible,0,0.0,198.0,2.238
case_011487,400,250,0.5,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,7,7.4,287.351,103.246,30.604,71.838,0.197665,0.855915,0,1,not_compatible,0,0.0,51.800000000000004,0.7183775
case_011488,500,80,0.05,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,40,25,7.4,271.214,72.899,6.214,54.243,0.221511,0.959172,0,0,compatible,32,7.4,185.0,0.542428
case_011489,250,250,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,31,11.0,480.799,187.06,90.298,192.32,0.167446,0.725064,1,1,not_compatible,0,0.0,341.0,1.923196
case_011490,100,80,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,30,7.4,161.723,57.731,68.382,161.723,0.099636,0.431437,1,1,not_compatible,0,0.0,222.0,1.6172300000000002
case_011491,100,50,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,40,26,22.0,360.506,164.021,115.609,360.506,0.111469,0.482675,1,1,not_compatible,0,0.0,572.0,3.60506
case_011492,400,120,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,20,7.4,234.313,76.326,39.633,58.578,0.17797,0.770632,0,1,not_compatible,0,0.0,148.0,0.5857825
case_011493,160,180,1.0,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,10,10,22.0,192.22,68.422,93.752,120.137,0.091803,0.397519,1,1,not_compatible,0,0.0,220.0,1.201375
case_011494,400,120,0.05,A_strong,0.1,0.05,0.2,0.1,balanced,40,37,7.4,400.989,115.186,7.189,100.247,0.223907,0.969545,1,0,not_compatible,26,3.7,273.8,1.0024724999999999
case_011495,500,180,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,30,22,50.0,1202.792,410.22,114.265,240.558,0.200091,0.866422,1,1,not_compatible,3,7.4,1100.0,2.4055839999999997
case_011496,500,120,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,10,8,7.4,186.119,57.453,9.83,37.224,0.216734,0.938484,0,1,conditional,3,0.0,59.2,0.372238
case_011497,500,120,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,10,10,22.0,279.779,85.82,58.829,55.956,0.160241,0.693864,0,1,not_compatible,0,0.0,220.0,0.559558
case_011498,160,120,0.05,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,20,12,11.0,257.102,86.747,10.298,160.689,0.213684,0.92528,1,1,not_compatible,0,0.0,132.0,1.6068874999999998
case_011499,100,180,0.05,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,21,22.0,521.497,283.476,41.665,521.497,0.175406,0.759532,1,1,not_compatible,0,0.0,462.0,5.214969999999999
case_011500,160,20,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,30,27,7.4,172.948,52.66,41.676,108.093,0.171491,0.742579,1,1,not_compatible,0,0.0,199.8,1.0809250000000001
case_011501,160,180,0.05,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,22,50.0,910.03,533.834,118.109,568.769,0.152156,0.658857,1,1,not_compatible,0,0.0,1100.0,5.6876875
case_011502,250,120,0.2,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,39,50.0,852.583,375.267,415.732,341.033,0.071973,0.311651,1,1,not_compatible,0,0.0,1950.0,3.410332
case_011503,100,120,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,10,8,7.4,144.745,54.236,30.891,144.745,0.174989,0.757723,1,1,not_compatible,0,0.0,59.2,1.4474500000000001
case_011504,100,20,0.2,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,10,7.4,95.35,27.076,3.658,95.35,0.213876,0.92611,0,1,conditional,5,3.7,74.0,0.9534999999999999
case_011505,500,180,0.05,C_weak,0.35,0.12,0.7,0.24,balanced,10,7,11.0,266.2,83.998,9.2,53.24,0.220345,0.954123,0,0,compatible,9,11.0,77.0,0.5324
case_011506,250,180,1.0,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,30,30,50.0,630.437,307.086,326.665,252.175,0.066851,0.289473,1,1,not_compatible,0,0.0,1500.0,2.521748
case_011507,250,250,0.2,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,30,15,22.0,447.94,160.756,106.163,179.176,0.156098,0.675925,1,1,not_compatible,0,0.0,330.0,1.79176
case_011508,500,80,0.5,A_strong,0.1,0.05,0.2,0.1,balanced,40,38,22.0,693.959,238.879,172.813,138.792,0.166343,0.720285,1,1,not_compatible,0,0.0,836.0,1.387918
case_011509,100,50,0.2,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,10,7,50.0,334.304,138.961,45.404,334.304,0.171674,0.743372,1,1,not_compatible,0,3.7,350.0,3.34304
case_011510,500,250,0.05,A_strong,0.1,0.05,0.2,0.1,balanced,30,29,11.0,583.705,182.764,14.705,116.741,0.221621,0.959646,1,0,not_compatible,13,3.7,319.0,1.16741
case_011511,400,120,0.2,B_medium,0.2,0.08,0.4,0.16,balanced,30,25,50.0,961.533,357.969,274.182,240.383,0.154026,0.666954,1,1,not_compatible,0,0.0,1250.0,2.4038325
case_011512,100,120,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,29,7.4,309.266,130.013,21.357,309.266,0.193472,0.837756,1,1,not_compatible,0,0.0,214.60000000000002,3.0926600000000004
case_011513,100,120,1.0,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,20,17,22.0,205.536,79.266,109.725,205.536,0.079249,0.343157,1,1,not_compatible,0,0.0,374.0,2.05536
case_011514,400,250,0.2,C_weak,0.35,0.12,0.7,0.24,balanced,40,27,7.4,384.74,125.866,73.346,96.185,0.184112,0.79723,0,1,not_compatible,0,0.0,199.8,0.96185
case_011515,250,80,0.05,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,20,17,50.0,835.239,356.621,53.973,334.095,0.189822,0.821954,1,1,not_compatible,2,3.7,850.0,3.3409560000000003
case_011516,500,180,0.2,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,29,7.4,396.665,124.123,25.852,79.333,0.205636,0.89043,0,1,not_compatible,5,0.0,214.60000000000002,0.7933300000000001
case_011517,100,80,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,30,28,11.0,288.231,115.832,66.828,288.231,0.151028,0.653969,1,1,not_compatible,0,0.0,308.0,2.88231
case_011518,250,250,0.2,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,20,16,22.0,505.482,190.34,84.922,202.193,0.168546,0.729825,1,1,not_compatible,0,0.0,352.0,2.021928
case_011519,250,20,0.05,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,10,7,7.4,72.328,18.287,0.528,28.931,0.227513,0.985159,0,0,compatible,10,22.0,51.800000000000004,0.289312
case_011520,500,180,1.0,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,30,27,7.4,194.738,62.056,92.517,38.948,0.103181,0.446785,0,1,not_compatible,0,0.0,199.8,0.389476
case_011521,160,120,0.2,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,20,20,7.4,270.377,93.234,12.792,168.986,0.210603,0.911937,1,1,not_compatible,0,0.0,148.0,1.68985625
case_011522,500,50,0.2,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,33,50.0,1288.271,500.849,274.727,257.654,0.150956,0.653658,1,1,not_compatible,1,3.7,1650.0,2.576542
case_011523,500,180,0.5,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,28,7.4,357.474,115.71,46.63,71.495,0.188936,0.818118,0,1,not_compatible,0,0.0,207.20000000000002,0.714948
case_011524,100,180,0.5,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,40,39,11.0,313.228,134.904,134.024,313.228,0.104593,0.452902,1,1,not_compatible,0,0.0,429.0,3.13228
case_011525,400,250,0.05,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,28,22.0,867.721,301.863,37.269,216.93,0.209367,0.906587,1,1,not_compatible,2,0.0,616.0,2.1693025
case_011526,250,50,0.05,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,10,6,50.0,352.242,109.083,9.656,140.897,0.21499,0.930935,1,1,not_compatible,2,22.0,300.0,1.408968
case_011527,100,250,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,20,14,11.0,294.685,132.125,70.65,294.685,0.153612,0.66516,1,1,not_compatible,0,0.0,154.0,2.94685
case_011528,500,50,0.05,B_medium,0.2,0.08,0.4,0.16,balanced,40,38,7.4,339.886,86.468,8.686,67.977,0.223144,0.96624,0,0,compatible,40,7.4,281.2,0.679772
case_011529,100,50,0.5,A_strong,0.1,0.05,0.2,0.1,balanced,40,29,50.0,684.902,480.544,247.05,684.902,0.121162,0.524646,1,1,not_compatible,0,0.0,1450.0,6.84902
case_011530,160,250,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,30,24,7.4,407.773,163.791,27.68,254.858,0.200075,0.866351,1,1,not_compatible,0,0.0,177.60000000000002,2.5485812500000002
case_011531,160,180,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,10,7,11.0,195.999,70.794,50.02,122.5,0.153028,0.662632,1,1,not_compatible,0,0.0,77.0,1.2249937499999999
case_011532,160,250,1.0,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,30,30,22.0,263.281,100.816,176.981,164.551,0.052941,0.229242,1,1,not_compatible,0,0.0,660.0,1.64550625
case_011533,500,120,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,10,10,50.0,406.782,143.171,127.191,81.356,0.124461,0.538933,0,1,not_compatible,0,0.0,500.0,0.813564
case_011534,100,120,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,30,23,11.0,232.655,93.478,81.16,232.655,0.141787,0.613955,1,1,not_compatible,0,0.0,253.0,2.32655
case_011535,500,250,0.05,C_weak,0.35,0.12,0.7,0.24,balanced,10,6,50.0,550.834,172.141,39.103,110.167,0.21155,0.916039,1,1,not_compatible,0,7.4,300.0,1.1016679999999999
case_011536,500,180,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,15,22.0,306.432,96.181,117.889,61.286,0.114237,0.494661,0,1,not_compatible,0,0.0,330.0,0.6128640000000001
case_011537,250,180,0.5,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,20,17,50.0,406.36,148.259,216.726,162.544,0.066288,0.287035,1,1,not_compatible,0,0.0,850.0,1.62544
case_011538,500,180,0.05,A_strong,0.1,0.05,0.2,0.1,balanced,30,22,22.0,684.118,206.42,20.118,136.824,0.219605,0.950918,1,0,not_compatible,9,7.4,484.0,1.368236
case_011539,160,120,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,40,37,50.0,639.074,369.972,359.592,399.421,0.063476,0.274861,1,1,not_compatible,0,0.0,1850.0,3.9942124999999997
case_011540,400,250,0.5,B_medium,0.2,0.08,0.4,0.16,mildly_unbalanced,40,36,22.0,570.58,209.393,238.591,142.645,0.109326,0.473396,1,1,not_compatible,0,0.0,792.0,1.42645
case_011541,400,250,0.2,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,16,7.4,352.07,119.536,37.277,88.018,0.196124,0.84924,0,1,not_compatible,0,0.0,118.4,0.8801749999999999
case_011542,500,50,1.0,A_strong,0.1,0.05,0.2,0.1,heavily_unbalanced,40,34,22.0,459.04,164.984,166.291,91.808,0.105163,0.455367,0,1,not_compatible,0,0.0,748.0,0.91808
case_011543,160,80,0.5,C_weak,0.35,0.12,0.7,0.24,balanced,40,30,22.0,365.857,137.725,171.005,228.661,0.117765,0.509938,1,1,not_compatible,0,0.0,660.0,2.28660625
case_011544,160,180,0.5,C_weak,0.35,0.12,0.7,0.24,balanced,10,10,7.4,197.235,70.693,49.163,123.272,0.167003,0.723146,1,1,not_compatible,0,0.0,74.0,1.23271875
case_011545,400,250,1.0,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,40,38,22.0,278.836,95.345,193.263,69.709,0.040897,0.177089,0,1,not_compatible,0,0.0,836.0,0.69709
case_011546,100,180,1.0,C_weak,0.35,0.12,0.7,0.24,balanced,40,39,11.0,228.058,91.947,134.704,228.058,0.090158,0.390398,1,1,not_compatible,0,0.0,429.0,2.28058
case_011547,250,120,0.2,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,23,50.0,787.767,339.986,228.298,315.107,0.119227,0.516269,1,1,not_compatible,0,0.0,1150.0,3.1510680000000004
case_011548,500,80,0.05,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,30,20,50.0,968.431,308.007,132.117,193.686,0.180306,0.780749,1,1,not_compatible,1,3.7,1000.0,1.936862
case_011549,100,120,1.0,C_weak,0.35,0.12,0.7,0.24,mildly_unbalanced,10,8,22.0,164.411,59.985,68.929,164.411,0.114112,0.494121,1,1,not_compatible,0,0.0,176.0,1.64411
case_011550,160,250,0.05,C_weak,0.35,0.12,0.7,0.24,heavily_unbalanced,10,8,50.0,549.982,250.963,61.81,343.739,0.175242,0.758822,1,1,not_compatible,0,0.0,400.0,3.4373875
case_011551,400,250,0.05,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,22,22.0,714.973,246.786,49.491,178.743,0.199902,0.865603,1,1,not_compatible,2,0.0,484.0,1.7874325
case_011552,500,250,0.2,A_strong,0.1,0.05,0.2,0.1,balanced,10,9,50.0,667.656,219.499,65.719,133.531,0.203731,0.882182,1,1,not_compatible,0,0.0,450.0,1.3353119999999998
case_011553,500,250,0.2,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,40,39,11.0,574.665,190.526,104.22,114.933,0.166889,0.722653,1,1,not_compatible,0,0.0,429.0,1.14933
case_011554,100,180,0.05,C_weak,0.35,0.12,0.7,0.24,balanced,10,9,11.0,272.2,111.454,12.925,272.2,0.211594,0.91623,1,1,not_compatible,0,0.0,99.0,2.722
case_011555,160,180,1.0,A_strong,0.1,0.05,0.2,0.1,balanced,20,10,22.0,305.211,121.872,70.448,190.757,0.164837,0.713763,1,1,not_compatible,0,0.0,220.0,1.90756875
case_011556,160,50,1.0,A_strong,0.1,0.05,0.2,0.1,mildly_unbalanced,30,29,50.0,584.162,312.658,291.662,365.101,0.075778,0.328129,1,1,not_compatible,0,0.0,1450.0,3.6510125
case_011557,500,120,0.5,B_medium,0.2,0.08,0.4,0.16,heavily_unbalanced,30,27,50.0,640.848,233.568,312.331,128.17,0.074148,0.321069,1,1,not_compatible,0,0.0,1350.0,1.281696
case_011558,160,120,1.0,B_medium,0.2,0.08,0.4,0.16,balanced,20,17,50.0,374.714,160.272,212.011,234.196,0.091002,0.39405,1,1,not_compatible,0,0.0,850.0,2.3419625
