alias_id,registry_id,municipality_id,source_basis,alias_type,alias_value,language,is_primary,confidence,source
ALIAS-MUN-DGLAC-56163-004,MUN-DGLAC-56163,56163,dglac_official_directory,slug,bab_mare,en,false,high,registry
ALIAS-MUN-DGLAC-56280-001,MUN-DGLAC-56280,56280,dglac_official_directory,primary_en,Gaza,en,true,high,registry
ALIAS-MUN-DGLAC-56280-002,MUN-DGLAC-56280,56280,dglac_official_directory,primary_ar,غزة,ar,true,high,registry
ALIAS-MUN-DGLAC-56280-003,MUN-DGLAC-56280,56280,dglac_official_directory,moim_2025_ar,غزه,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-56280-004,MUN-DGLAC-56280,56280,dglac_official_directory,slug,gaza,en,false,high,registry
ALIAS-MUN-DGLAC-56181-001,MUN-DGLAC-56181,56181,dglac_official_directory,primary_en,Hosh Al-Harimeh,en,true,high,registry
ALIAS-MUN-DGLAC-56181-002,MUN-DGLAC-56181,56181,dglac_official_directory,normalized_en,hosh al harimeh,en,false,high,registry
ALIAS-MUN-DGLAC-56181-003,MUN-DGLAC-56181,56181,dglac_official_directory,normalized_en,hosh-al-harimeh,en,false,high,registry
ALIAS-MUN-DGLAC-56181-004,MUN-DGLAC-56181,56181,dglac_official_directory,primary_ar,حوش الحريمة,ar,true,high,registry
ALIAS-MUN-DGLAC-56181-005,MUN-DGLAC-56181,56181,dglac_official_directory,moim_2025_ar,حوش الحريمه,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-56181-006,MUN-DGLAC-56181,56181,dglac_official_directory,slug,hosh_al_harimeh,en,false,high,registry
ALIAS-MUN-DGLAC-56154-001,MUN-DGLAC-56154,56154,dglac_official_directory,primary_en,Jaba Jenin,en,true,high,registry
ALIAS-MUN-DGLAC-56154-002,MUN-DGLAC-56154,56154,dglac_official_directory,normalized_en,jaba-jenin,en,false,high,registry
ALIAS-MUN-DGLAC-56154-003,MUN-DGLAC-56154,56154,dglac_official_directory,primary_ar,جب جنين,ar,true,high,registry
ALIAS-MUN-DGLAC-56154-004,MUN-DGLAC-56154,56154,dglac_official_directory,slug,jaba_jenin,en,false,high,registry
ALIAS-MUN-DGLAC-56154-005,MUN-DGLAC-56154,56154,dglac_official_directory,manual_common_variant,Joub Jannine,en,false,medium,manual_seed_needs_verification
ALIAS-MUN-DGLAC-56154-006,MUN-DGLAC-56154,56154,dglac_official_directory,manual_common_variant,Joub Janine,en,false,medium,manual_seed_needs_verification
ALIAS-MUN-DGLAC-56154-007,MUN-DGLAC-56154,56154,dglac_official_directory,manual_common_variant,Joub Jennine,en,false,medium,manual_seed_needs_verification
ALIAS-MUN-DGLAC-56154-008,MUN-DGLAC-56154,56154,dglac_official_directory,manual_common_variant,Joub Jenin,en,false,medium,manual_seed_needs_verification
ALIAS-MUN-DGLAC-56154-009,MUN-DGLAC-56154,56154,dglac_official_directory,manual_common_variant,Jeb Janine,en,false,medium,manual_seed_needs_verification
ALIAS-MUN-DGLAC-59610-001,MUN-DGLAC-59610,59610,dglac_official_directory,primary_en,Kafraya,en,true,high,registry
ALIAS-MUN-DGLAC-59610-002,MUN-DGLAC-59610,59610,dglac_official_directory,primary_ar,كفريا,ar,true,high,registry
ALIAS-MUN-DGLAC-59610-003,MUN-DGLAC-59610,59610,dglac_official_directory,slug,kafraya,en,false,high,registry
ALIAS-MUN-DGLAC-56298-001,MUN-DGLAC-56298,56298,dglac_official_directory,primary_en,Kamid Al-Lawz,en,true,high,registry
ALIAS-MUN-DGLAC-56298-002,MUN-DGLAC-56298,56298,dglac_official_directory,normalized_en,kamid al lawz,en,false,high,registry
ALIAS-MUN-DGLAC-56298-003,MUN-DGLAC-56298,56298,dglac_official_directory,normalized_en,kamid-al-lawz,en,false,high,registry
ALIAS-MUN-DGLAC-56298-004,MUN-DGLAC-56298,56298,dglac_official_directory,primary_ar,كامد اللوز,ar,true,high,registry
ALIAS-MUN-DGLAC-56298-005,MUN-DGLAC-56298,56298,dglac_official_directory,slug,kamid_al_lawz,en,false,high,registry
ALIAS-MUN-DGLAC-56190-001,MUN-DGLAC-56190,56190,dglac_official_directory,primary_en,Khirbet Qanafar,en,true,high,registry
ALIAS-MUN-DGLAC-56190-002,MUN-DGLAC-56190,56190,dglac_official_directory,normalized_en,khirbet-qanafar,en,false,high,registry
ALIAS-MUN-DGLAC-56190-003,MUN-DGLAC-56190,56190,dglac_official_directory,primary_ar,خربة قنافار,ar,true,high,registry
ALIAS-MUN-DGLAC-56190-004,MUN-DGLAC-56190,56190,dglac_official_directory,slug,khirbet_qanafar,en,false,high,registry
ALIAS-MUN-DGLAC-56316-001,MUN-DGLAC-56316,56316,dglac_official_directory,primary_en,Lala,en,true,high,registry
ALIAS-MUN-DGLAC-56316-002,MUN-DGLAC-56316,56316,dglac_official_directory,primary_ar,لالا,ar,true,high,registry
ALIAS-MUN-DGLAC-56316-003,MUN-DGLAC-56316,56316,dglac_official_directory,slug,lala,en,false,high,registry
ALIAS-MUN-DGLAC-56325-001,MUN-DGLAC-56325,56325,dglac_official_directory,primary_en,Lubya,en,true,high,registry
ALIAS-MUN-DGLAC-56325-002,MUN-DGLAC-56325,56325,dglac_official_directory,primary_ar,لبايا,ar,true,high,registry
ALIAS-MUN-DGLAC-56325-003,MUN-DGLAC-56325,56325,dglac_official_directory,slug,lubya,en,false,high,registry
ALIAS-MUN-DGLAC-56343-001,MUN-DGLAC-56343,56343,dglac_official_directory,primary_en,Mashgharah,en,true,high,registry
ALIAS-MUN-DGLAC-56343-002,MUN-DGLAC-56343,56343,dglac_official_directory,primary_ar,مشغرة,ar,true,high,registry
ALIAS-MUN-DGLAC-56343-003,MUN-DGLAC-56343,56343,dglac_official_directory,slug,mashgharah,en,false,high,registry
ALIAS-MUN-DGLAC-56379-001,MUN-DGLAC-56379,56379,dglac_official_directory,primary_en,Midoun and Lussia,en,true,high,registry
ALIAS-MUN-DGLAC-56379-002,MUN-DGLAC-56379,56379,dglac_official_directory,normalized_en,midoun-and-lussia,en,false,high,registry
ALIAS-MUN-DGLAC-56379-003,MUN-DGLAC-56379,56379,dglac_official_directory,primary_ar,ميدون ولوسيا,ar,true,high,registry
ALIAS-MUN-DGLAC-56379-004,MUN-DGLAC-56379,56379,dglac_official_directory,moim_2025_ar,لوسيا,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-56379-005,MUN-DGLAC-56379,56379,dglac_official_directory,moim_2025_ar,ميدون,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-56379-006,MUN-DGLAC-56379,56379,dglac_official_directory,slug,midoun_and_lussia,en,false,high,registry
ALIAS-MUN-DGLAC-56289-001,MUN-DGLAC-56289,56289,dglac_official_directory,primary_en,Qarawat Bani Hassan,en,true,high,registry
ALIAS-MUN-DGLAC-56289-002,MUN-DGLAC-56289,56289,dglac_official_directory,normalized_en,qarawat-bani-hassan,en,false,high,registry
ALIAS-MUN-DGLAC-56289-003,MUN-DGLAC-56289,56289,dglac_official_directory,primary_ar,قرعون,ar,true,high,registry
ALIAS-MUN-DGLAC-56289-004,MUN-DGLAC-56289,56289,dglac_official_directory,moim_2025_ar,القرعون,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-56289-005,MUN-DGLAC-56289,56289,dglac_official_directory,slug,qarawat_bani_hassan,en,false,high,registry
ALIAS-MUN-DGLAC-56397-001,MUN-DGLAC-56397,56397,dglac_official_directory,primary_en,Qilya,en,true,high,registry
ALIAS-MUN-DGLAC-56397-002,MUN-DGLAC-56397,56397,dglac_official_directory,primary_ar,قليا,ar,true,high,registry
ALIAS-MUN-DGLAC-56397-003,MUN-DGLAC-56397,56397,dglac_official_directory,slug,qilya,en,false,high,registry
ALIAS-MUN-DGLAC-56226-001,MUN-DGLAC-56226,56226,dglac_official_directory,primary_en,Saghbin,en,true,high,registry
ALIAS-MUN-DGLAC-56226-002,MUN-DGLAC-56226,56226,dglac_official_directory,primary_ar,صغبين,ar,true,high,registry
ALIAS-MUN-DGLAC-56226-003,MUN-DGLAC-56226,56226,dglac_official_directory,slug,saghbin,en,false,high,registry
ALIAS-MUN-DGLAC-56208-001,MUN-DGLAC-56208,56208,dglac_official_directory,primary_en,Sahmara,en,true,high,registry
ALIAS-MUN-DGLAC-56208-002,MUN-DGLAC-56208,56208,dglac_official_directory,primary_ar,سحمر,ar,true,high,registry
ALIAS-MUN-DGLAC-56208-003,MUN-DGLAC-56208,56208,dglac_official_directory,slug,sahmara,en,false,high,registry
ALIAS-MUN-DGLAC-56217-001,MUN-DGLAC-56217,56217,dglac_official_directory,primary_en,Sultan Ya'qub almuahada,en,true,high,registry
ALIAS-MUN-DGLAC-56217-002,MUN-DGLAC-56217,56217,dglac_official_directory,normalized_en,sultan-ya'qub-almuahada,en,false,high,registry
ALIAS-MUN-DGLAC-56217-003,MUN-DGLAC-56217,56217,dglac_official_directory,primary_ar,السلطان يعقوب الموحدة,ar,true,high,registry
ALIAS-MUN-DGLAC-56217-004,MUN-DGLAC-56217,56217,dglac_official_directory,slug,sultan_ya_qub_almuahada,en,false,high,registry
ALIAS-MUN-DGLAC-56415-001,MUN-DGLAC-56415,56415,dglac_official_directory,primary_en,Tall Dzanoub,en,true,high,registry
ALIAS-MUN-DGLAC-56415-002,MUN-DGLAC-56415,56415,dglac_official_directory,normalized_en,tall-dzanoub,en,false,high,registry
ALIAS-MUN-DGLAC-56415-003,MUN-DGLAC-56415,56415,dglac_official_directory,primary_ar,تل ذنوب,ar,true,high,registry
ALIAS-MUN-DGLAC-56415-004,MUN-DGLAC-56415,56415,dglac_official_directory,slug,tall_dzanoub,en,false,high,registry
ALIAS-MUN-DGLAC-56370-001,MUN-DGLAC-56370,56370,dglac_official_directory,primary_en,Yahmar,en,true,high,registry
ALIAS-MUN-DGLAC-56370-002,MUN-DGLAC-56370,56370,dglac_official_directory,primary_ar,يحمر,ar,true,high,registry
ALIAS-MUN-DGLAC-56370-003,MUN-DGLAC-56370,56370,dglac_official_directory,slug,yahmar,en,false,high,registry
ALIAS-MUN-DGLAC-56424-001,MUN-DGLAC-56424,56424,dglac_official_directory,primary_en,Zalaya,en,true,high,registry
ALIAS-MUN-DGLAC-56424-002,MUN-DGLAC-56424,56424,dglac_official_directory,primary_ar,زلايا,ar,true,high,registry
ALIAS-MUN-DGLAC-56424-003,MUN-DGLAC-56424,56424,dglac_official_directory,slug,zalaya,en,false,high,registry
ALIAS-MUN-DGLAC-55893-001,MUN-DGLAC-55893,55893,dglac_official_directory,primary_en,Abilh,en,true,high,registry
ALIAS-MUN-DGLAC-55893-002,MUN-DGLAC-55893,55893,dglac_official_directory,primary_ar,ابلح,ar,true,high,registry
ALIAS-MUN-DGLAC-55893-003,MUN-DGLAC-55893,55893,dglac_official_directory,slug,abilh,en,false,high,registry
ALIAS-MUN-DGLAC-56118-001,MUN-DGLAC-56118,56118,dglac_official_directory,primary_en,Ain Kafarzabad,en,true,high,registry
ALIAS-MUN-DGLAC-56118-002,MUN-DGLAC-56118,56118,dglac_official_directory,normalized_en,ain-kafarzabad,en,false,high,registry
ALIAS-MUN-DGLAC-56118-003,MUN-DGLAC-56118,56118,dglac_official_directory,primary_ar,عين كفرزبد,ar,true,high,registry
ALIAS-MUN-DGLAC-56118-004,MUN-DGLAC-56118,56118,dglac_official_directory,slug,ain_kafarzabad,en,false,high,registry
ALIAS-MUN-DGLAC-56010-001,MUN-DGLAC-56010,56010,dglac_official_directory,primary_en,Ali Al-Nahri,en,true,high,registry
ALIAS-MUN-DGLAC-56010-002,MUN-DGLAC-56010,56010,dglac_official_directory,normalized_en,ali al nahri,en,false,high,registry
ALIAS-MUN-DGLAC-56010-003,MUN-DGLAC-56010,56010,dglac_official_directory,normalized_en,ali-al-nahri,en,false,high,registry
ALIAS-MUN-DGLAC-56010-004,MUN-DGLAC-56010,56010,dglac_official_directory,primary_ar,علي النهري,ar,true,high,registry
ALIAS-MUN-DGLAC-56010-005,MUN-DGLAC-56010,56010,dglac_official_directory,slug,ali_al_nahri,en,false,high,registry
ALIAS-MUN-DGLAC-55749-001,MUN-DGLAC-55749,55749,dglac_official_directory,primary_en,Bar Elias,en,true,high,registry
ALIAS-MUN-DGLAC-55749-002,MUN-DGLAC-55749,55749,dglac_official_directory,normalized_en,bar-elias,en,false,high,registry
ALIAS-MUN-DGLAC-55749-003,MUN-DGLAC-55749,55749,dglac_official_directory,primary_ar,بر الياس,ar,true,high,registry
ALIAS-MUN-DGLAC-55749-004,MUN-DGLAC-55749,55749,dglac_official_directory,slug,bar_elias,en,false,high,registry
ALIAS-MUN-DGLAC-55911-001,MUN-DGLAC-55911,55911,dglac_official_directory,primary_en,Bawarj,en,true,high,registry
ALIAS-MUN-DGLAC-55911-002,MUN-DGLAC-55911,55911,dglac_official_directory,primary_ar,بوارج,ar,true,high,registry
ALIAS-MUN-DGLAC-55911-003,MUN-DGLAC-55911,55911,dglac_official_directory,slug,bawarj,en,false,high,registry
ALIAS-MUN-DGLAC-56001-001,MUN-DGLAC-56001,56001,dglac_official_directory,primary_en,Chatura,en,true,high,registry
ALIAS-MUN-DGLAC-56001-002,MUN-DGLAC-56001,56001,dglac_official_directory,primary_ar,شتوره,ar,true,high,registry
ALIAS-MUN-DGLAC-56001-003,MUN-DGLAC-56001,56001,dglac_official_directory,slug,taalabaya_chtaura,en,false,high,registry
ALIAS-MUN-DGLAC-55965-001,MUN-DGLAC-55965,55965,dglac_official_directory,primary_en,Deir Al-Ghazal,en,true,high,registry
ALIAS-MUN-DGLAC-55965-002,MUN-DGLAC-55965,55965,dglac_official_directory,normalized_en,deir al ghazal,en,false,high,registry
ALIAS-MUN-DGLAC-55965-003,MUN-DGLAC-55965,55965,dglac_official_directory,normalized_en,deir-al-ghazal,en,false,high,registry
ALIAS-MUN-DGLAC-55965-004,MUN-DGLAC-55965,55965,dglac_official_directory,primary_ar,دير الغزال,ar,true,high,registry
ALIAS-MUN-DGLAC-55965-005,MUN-DGLAC-55965,55965,dglac_official_directory,slug,deir_al_ghazal,en,false,high,registry
ALIAS-MUN-DGLAC-56019-001,MUN-DGLAC-56019,56019,dglac_official_directory,primary_en,Ferzol,en,true,high,registry
ALIAS-MUN-DGLAC-56019-002,MUN-DGLAC-56019,56019,dglac_official_directory,primary_ar,فرزل,ar,true,high,registry
ALIAS-MUN-DGLAC-56019-003,MUN-DGLAC-56019,56019,dglac_official_directory,moim_2025_ar,الفرزل,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-56019-004,MUN-DGLAC-56019,56019,dglac_official_directory,slug,ferzol,en,false,high,registry
ALIAS-MUN-DGLAC-55956-001,MUN-DGLAC-55956,55956,dglac_official_directory,primary_en,Hay Al-Fikani,en,true,high,registry
ALIAS-MUN-DGLAC-55956-002,MUN-DGLAC-55956,55956,dglac_official_directory,normalized_en,hay al fikani,en,false,high,registry
ALIAS-MUN-DGLAC-55956-003,MUN-DGLAC-55956,55956,dglac_official_directory,normalized_en,hay-al-fikani,en,false,high,registry
ALIAS-MUN-DGLAC-55956-004,MUN-DGLAC-55956,55956,dglac_official_directory,primary_ar,حي الفيكاني,ar,true,high,registry
ALIAS-MUN-DGLAC-55956-005,MUN-DGLAC-55956,55956,dglac_official_directory,slug,hay_al_fikani,en,false,high,registry
ALIAS-MUN-DGLAC-56127-001,MUN-DGLAC-56127,56127,dglac_official_directory,primary_en,Hazerta,en,true,high,registry
ALIAS-MUN-DGLAC-56127-002,MUN-DGLAC-56127,56127,dglac_official_directory,primary_ar,حزرتا,ar,true,high,registry
ALIAS-MUN-DGLAC-56127-003,MUN-DGLAC-56127,56127,dglac_official_directory,slug,hazerta,en,false,high,registry
ALIAS-MUN-DGLAC-55947-001,MUN-DGLAC-55947,55947,dglac_official_directory,primary_en,Hosh Moussa,en,true,high,registry
ALIAS-MUN-DGLAC-55947-002,MUN-DGLAC-55947,55947,dglac_official_directory,normalized_en,hosh-moussa,en,false,high,registry
ALIAS-MUN-DGLAC-55947-003,MUN-DGLAC-55947,55947,dglac_official_directory,primary_ar,حوش موسى,ar,true,high,registry
ALIAS-MUN-DGLAC-55947-004,MUN-DGLAC-55947,55947,dglac_official_directory,slug,hosh_moussa,en,false,high,registry
ALIAS-MUN-DGLAC-56055-001,MUN-DGLAC-56055,56055,dglac_official_directory,primary_en,Kfarzabad,en,true,high,registry
ALIAS-MUN-DGLAC-56055-002,MUN-DGLAC-56055,56055,dglac_official_directory,primary_ar,كفرزبد,ar,true,high,registry
ALIAS-MUN-DGLAC-56055-003,MUN-DGLAC-56055,56055,dglac_official_directory,slug,kfarzabad,en,false,high,registry
ALIAS-MUN-DGLAC-55884-001,MUN-DGLAC-55884,55884,dglac_official_directory,primary_en,Maaloula and Taanayel,en,true,high,registry
ALIAS-MUN-DGLAC-55884-002,MUN-DGLAC-55884,55884,dglac_official_directory,normalized_en,maaloula-and-taanayel,en,false,high,registry
ALIAS-MUN-DGLAC-55884-003,MUN-DGLAC-55884,55884,dglac_official_directory,primary_ar,معلقة وتعنايل,ar,true,high,registry
ALIAS-MUN-DGLAC-55884-004,MUN-DGLAC-55884,55884,dglac_official_directory,slug,maaloula_and_taanayel,en,false,high,registry
ALIAS-MUN-DGLAC-56064-001,MUN-DGLAC-56064,56064,dglac_official_directory,primary_en,Majdal Anjar,en,true,high,registry
ALIAS-MUN-DGLAC-56064-002,MUN-DGLAC-56064,56064,dglac_official_directory,normalized_en,majdal-anjar,en,false,high,registry
ALIAS-MUN-DGLAC-56064-003,MUN-DGLAC-56064,56064,dglac_official_directory,primary_ar,مجدل عنجر,ar,true,high,registry
ALIAS-MUN-DGLAC-56064-004,MUN-DGLAC-56064,56064,dglac_official_directory,slug,majdal_anjar,en,false,high,registry
ALIAS-MUN-DGLAC-56082-001,MUN-DGLAC-56082,56082,dglac_official_directory,primary_en,Makse,en,true,high,registry
ALIAS-MUN-DGLAC-56082-002,MUN-DGLAC-56082,56082,dglac_official_directory,primary_ar,مكسي,ar,true,high,registry
ALIAS-MUN-DGLAC-56082-003,MUN-DGLAC-56082,56082,dglac_official_directory,slug,makse,en,false,high,registry
ALIAS-MUN-DGLAC-56109-001,MUN-DGLAC-56109,56109,dglac_official_directory,primary_en,Massa,en,true,high,registry
ALIAS-MUN-DGLAC-56109-002,MUN-DGLAC-56109,56109,dglac_official_directory,primary_ar,ماسا,ar,true,high,registry
ALIAS-MUN-DGLAC-56109-003,MUN-DGLAC-56109,56109,dglac_official_directory,slug,massa,en,false,high,registry
ALIAS-MUN-DGLAC-56073-001,MUN-DGLAC-56073,56073,dglac_official_directory,primary_en,Mrayjet,en,true,high,registry
ALIAS-MUN-DGLAC-56073-002,MUN-DGLAC-56073,56073,dglac_official_directory,primary_ar,مريجات,ar,true,high,registry
ALIAS-MUN-DGLAC-56073-003,MUN-DGLAC-56073,56073,dglac_official_directory,slug,mrayjet,en,false,high,registry
ALIAS-MUN-DGLAC-56136-001,MUN-DGLAC-56136,56136,dglac_official_directory,primary_en,Nasiriya,en,true,high,registry
ALIAS-MUN-DGLAC-56136-002,MUN-DGLAC-56136,56136,dglac_official_directory,primary_ar,ناصرية,ar,true,high,registry
ALIAS-MUN-DGLAC-56136-003,MUN-DGLAC-56136,56136,dglac_official_directory,moim_2025_ar,الناصرية,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-56136-004,MUN-DGLAC-56136,56136,dglac_official_directory,slug,nasiriya,en,false,high,registry
ALIAS-MUN-DGLAC-56037-001,MUN-DGLAC-56037,56037,dglac_official_directory,primary_en,Qob Elias - Wadi El-Dleim,en,true,high,registry
ALIAS-MUN-DGLAC-56037-002,MUN-DGLAC-56037,56037,dglac_official_directory,normalized_en,qob elias   wadi el dleim,en,false,high,registry
ALIAS-MUN-DGLAC-56037-003,MUN-DGLAC-56037,56037,dglac_official_directory,normalized_en,qob-elias---wadi-el-dleim,en,false,high,registry
ALIAS-MUN-DGLAC-56037-004,MUN-DGLAC-56037,56037,dglac_official_directory,primary_ar,قب الياس - وادي الدلم,ar,true,high,registry
ALIAS-MUN-DGLAC-56037-005,MUN-DGLAC-56037,56037,dglac_official_directory,moim_2025_ar,وادي الدلم,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-56037-006,MUN-DGLAC-56037,56037,dglac_official_directory,moim_2025_ar,قب الياس,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-56037-007,MUN-DGLAC-56037,56037,dglac_official_directory,slug,qob_elias_wadi_el_dleim,en,false,high,registry
ALIAS-MUN-DGLAC-56046-001,MUN-DGLAC-56046,56046,dglac_official_directory,primary_en,Qousaya,en,true,high,registry
ALIAS-MUN-DGLAC-56046-002,MUN-DGLAC-56046,56046,dglac_official_directory,primary_ar,قوسايا,ar,true,high,registry
ALIAS-MUN-DGLAC-56046-003,MUN-DGLAC-56046,56046,dglac_official_directory,slug,qousaya,en,false,high,registry
ALIAS-MUN-DGLAC-55983-001,MUN-DGLAC-55983,55983,dglac_official_directory,primary_en,Riak - Housh Hala,en,true,high,registry
ALIAS-MUN-DGLAC-55983-002,MUN-DGLAC-55983,55983,dglac_official_directory,normalized_en,riak   housh hala,en,false,high,registry
ALIAS-MUN-DGLAC-55983-003,MUN-DGLAC-55983,55983,dglac_official_directory,normalized_en,riak---housh-hala,en,false,high,registry
ALIAS-MUN-DGLAC-55983-004,MUN-DGLAC-55983,55983,dglac_official_directory,primary_ar,رياق-حوش حالا,ar,true,high,registry
ALIAS-MUN-DGLAC-55983-005,MUN-DGLAC-55983,55983,dglac_official_directory,slug,riak_housh_hala,en,false,high,registry
ALIAS-MUN-DGLAC-55974-001,MUN-DGLAC-55974,55974,dglac_official_directory,primary_en,Riyat,en,true,high,registry
ALIAS-MUN-DGLAC-55974-002,MUN-DGLAC-55974,55974,dglac_official_directory,primary_ar,رعيت,ar,true,high,registry
ALIAS-MUN-DGLAC-55974-003,MUN-DGLAC-55974,55974,dglac_official_directory,slug,riyat,en,false,high,registry
ALIAS-MUN-DGLAC-55992-001,MUN-DGLAC-55992,55992,dglac_official_directory,primary_en,Saadnayel,en,true,high,registry
ALIAS-MUN-DGLAC-55992-002,MUN-DGLAC-55992,55992,dglac_official_directory,primary_ar,سعدنايل,ar,true,high,registry
ALIAS-MUN-DGLAC-55992-003,MUN-DGLAC-55992,55992,dglac_official_directory,slug,saadnayel,en,false,high,registry
ALIAS-MUN-DGLAC-55929-001,MUN-DGLAC-55929,55929,dglac_official_directory,primary_en,Talabayya,en,true,high,registry
ALIAS-MUN-DGLAC-55929-002,MUN-DGLAC-55929,55929,dglac_official_directory,primary_ar,تعلبايا,ar,true,high,registry
ALIAS-MUN-DGLAC-55929-003,MUN-DGLAC-55929,55929,dglac_official_directory,slug,taalabaya_chtaura,en,false,high,registry
ALIAS-MUN-DGLAC-55920-001,MUN-DGLAC-55920,55920,dglac_official_directory,primary_en,Trebil,en,true,high,registry
ALIAS-MUN-DGLAC-55920-002,MUN-DGLAC-55920,55920,dglac_official_directory,primary_ar,تربل,ar,true,high,registry
ALIAS-MUN-DGLAC-55920-003,MUN-DGLAC-55920,55920,dglac_official_directory,slug,trebil,en,false,high,registry
ALIAS-MUN-DGLAC-64560-001,MUN-DGLAC-64560,64560,dglac_official_directory,primary_en,Zahlé,en,true,high,registry
ALIAS-MUN-DGLAC-64560-002,MUN-DGLAC-64560,64560,dglac_official_directory,primary_ar,زحلة,ar,true,high,registry
ALIAS-MUN-DGLAC-64560-003,MUN-DGLAC-64560,64560,dglac_official_directory,slug,zahle,en,false,high,registry
ALIAS-MUN-DGLAC-50201-001,MUN-DGLAC-50201,50201,dglac_official_directory,primary_en,Ainab,en,true,high,registry
ALIAS-MUN-DGLAC-50201-002,MUN-DGLAC-50201,50201,dglac_official_directory,primary_ar,عيناب,ar,true,high,registry
ALIAS-MUN-DGLAC-50201-003,MUN-DGLAC-50201,50201,dglac_official_directory,slug,ainab,en,false,high,registry
ALIAS-MUN-DGLAC-50021-001,MUN-DGLAC-50021,50021,dglac_official_directory,primary_en,Al Bneyeh,en,true,high,registry
ALIAS-MUN-DGLAC-50021-002,MUN-DGLAC-50021,50021,dglac_official_directory,normalized_en,bneyeh,en,false,high,registry
ALIAS-MUN-DGLAC-50021-003,MUN-DGLAC-50021,50021,dglac_official_directory,normalized_en,al-bneyeh,en,false,high,registry
ALIAS-MUN-DGLAC-50021-004,MUN-DGLAC-50021,50021,dglac_official_directory,no_article_en,Bneyeh,en,false,high,registry
ALIAS-MUN-DGLAC-50021-005,MUN-DGLAC-50021,50021,dglac_official_directory,primary_ar,البنية,ar,true,high,registry
ALIAS-MUN-DGLAC-50021-006,MUN-DGLAC-50021,50021,dglac_official_directory,moim_2025_ar,البنيه,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-50021-007,MUN-DGLAC-50021,50021,dglac_official_directory,slug,al_bneyeh,en,false,high,registry
ALIAS-MUN-DGLAC-49949-001,MUN-DGLAC-49949,49949,dglac_official_directory,primary_en,Al Bsatin,en,true,high,registry
ALIAS-MUN-DGLAC-49949-002,MUN-DGLAC-49949,49949,dglac_official_directory,normalized_en,bsatin,en,false,high,registry
ALIAS-MUN-DGLAC-49949-003,MUN-DGLAC-49949,49949,dglac_official_directory,normalized_en,al-bsatin,en,false,high,registry
ALIAS-MUN-DGLAC-49949-004,MUN-DGLAC-49949,49949,dglac_official_directory,no_article_en,Bsatin,en,false,high,registry
ALIAS-MUN-DGLAC-49949-005,MUN-DGLAC-49949,49949,dglac_official_directory,primary_ar,البساتين,ar,true,high,registry
ALIAS-MUN-DGLAC-49949-006,MUN-DGLAC-49949,49949,dglac_official_directory,slug,al_bsatin,en,false,high,registry
ALIAS-MUN-DGLAC-50354-001,MUN-DGLAC-50354,50354,dglac_official_directory,primary_en,Al Mansouriya Ain al Marj,en,true,high,registry
ALIAS-MUN-DGLAC-50354-002,MUN-DGLAC-50354,50354,dglac_official_directory,normalized_en,mansouriya ain al marj,en,false,high,registry
ALIAS-MUN-DGLAC-50354-003,MUN-DGLAC-50354,50354,dglac_official_directory,normalized_en,al-mansouriya-ain-al-marj,en,false,high,registry
ALIAS-MUN-DGLAC-50354-004,MUN-DGLAC-50354,50354,dglac_official_directory,no_article_en,Mansouriya Ain al Marj,en,false,high,registry
ALIAS-MUN-DGLAC-50354-005,MUN-DGLAC-50354,50354,dglac_official_directory,primary_ar,المنصورية عين المرج,ar,true,high,registry
ALIAS-MUN-DGLAC-50354-006,MUN-DGLAC-50354,50354,dglac_official_directory,moim_2025_ar,عين المرج,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-50354-007,MUN-DGLAC-50354,50354,dglac_official_directory,moim_2025_ar,المنصورية,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-50354-008,MUN-DGLAC-50354,50354,dglac_official_directory,slug,al_mansouriya_ain_al_marj,en,false,high,registry
ALIAS-MUN-DGLAC-50345-001,MUN-DGLAC-50345,50345,dglac_official_directory,primary_en,Al Mashrefah,en,true,high,registry
ALIAS-MUN-DGLAC-50345-002,MUN-DGLAC-50345,50345,dglac_official_directory,normalized_en,mashrefah,en,false,high,registry
ALIAS-MUN-DGLAC-50345-003,MUN-DGLAC-50345,50345,dglac_official_directory,normalized_en,al-mashrefah,en,false,high,registry
ALIAS-MUN-DGLAC-50345-004,MUN-DGLAC-50345,50345,dglac_official_directory,no_article_en,Mashrefah,en,false,high,registry
ALIAS-MUN-DGLAC-50345-005,MUN-DGLAC-50345,50345,dglac_official_directory,primary_ar,المشرفة,ar,true,high,registry
ALIAS-MUN-DGLAC-50345-006,MUN-DGLAC-50345,50345,dglac_official_directory,moim_2025_ar,المشرفه,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-50345-007,MUN-DGLAC-50345,50345,dglac_official_directory,slug,al_mashrefah,en,false,high,registry
